"['LPacc_S12upper1_0.csv', 2]"
"['LPacc_S13elbow1_0.csv', 1]"
"['LPacc_S18elbow2_0.csv', 13]"
"['LPacc_S16crunch1_0.csv', 3]"
"['LPacc_S14squat1_0.csv', 0]"
"['LPacc_S17crunch2_0.csv', 5]"
"['LPacc_S17pushup2_0.csv', 2]"
"['LPacc_S18bridge1_0.csv', 1]"
"['LPacc_S18bicep1_0.csv', 0]"
"['LPacc_S15crunch1_0.csv', 7]"
"['LPacc_S15pushup2_0.csv', 1]"
"['LPacc_S11lunge1_0.csv', 1]"
"['LPacc_S16elbow1_0.csv', 23]"
"['LPacc_S11lift2_0.csv', 8]"
"['LPacc_S15crunch2_0.csv', 0]"
"['LPacc_S13arm2_0.csv', 0]"
"['LPacc_S12elbow2_0.csv', 18]"
"['LPacc_S16crunch2_0.csv', 4]"
"['LPacc_S10lunge2_0.csv', 0]"
"['LPacc_S15lunge1_0.csv', 0]"
"['LPacc_S18crunch2_0.csv', 1]"
"['LPacc_S11crunch2_0.csv', 17]"
"['LPacc_S17elbow2_0.csv', 2]"
"['LPacc_S14bicep1_0.csv', 2]"
"['LPacc_S15squat2_0.csv', 0]"
"['LPacc_S1lunge1_0t.csv', 2]"
"['LPacc_S18squat1_0.csv', 0]"
"['LPacc_S14lift2_0.csv', 1]"
"['LPacc_S17bridge2_0.csv', 1]"
"['LPacc_S1squat1_0t.csv', 0]"
"['LPacc_S16arm2_0.csv', 0]"
"['LPacc_S17squat1_0.csv', 0]"
"['LPacc_S11bicep2_0.csv', 1]"
"['LPacc_S18upper1_0.csv', 12]"
"['LPacc_S10bridge1_0.csv', 21]"
"['LPacc_S14crunch1_0.csv', 9]"
"['LPacc_S13pushup1_0.csv', 0]"
"['LPacc_S15bridge2_0.csv', 3]"
"['LPacc_S12arm2_0.csv', 21]"
"['LPacc_S17arm2_0.csv', 0]"
"['LPacc_S11lunge2_0.csv', 0]"
"['LPacc_S14upper2_0.csv', 12]"
"['LPacc_S1lift2_0t.csv', 0]"
"['LPacc_S10bicep2_0.csv', 5]"
"['LPacc_S11pushup2_0.csv', 1]"
"['LPacc_S18upper2_0.csv', 4]"
"['LPacc_S14bridge2_0.csv', 19]"
"['LPacc_S15elbow2_0.csv', 9]"
"['LPacc_S14elbow2_0.csv', 25]"
"['LPacc_S18lift2_0.csv', 16]"
"['LPacc_S12lunge2_0.csv', 1]"
"['LPacc_S13arm1_0.csv', 1]"
"['LPacc_S14crunch2_0.csv', 12]"
"['LPacc_S10squat2_0.csv', 0]"
"['LPacc_S13crunch1_0.csv', 4]"
"['LPacc_S12lift1_0.csv', 4]"
"['LPacc_S10bridge2_0.csv', 46]"
"['LPacc_S10upper1_0.csv', 1]"
"['LPacc_S10arm1_0t.csv', 1]"
"['LPacc_S16bicep2_0.csv', 1]"
"['LPacc_S18pushup2_0.csv', 2]"
"['LPacc_S18lunge2_0.csv', 1]"
"['LPacc_S16squat1_0.csv', 0]"
"['LPacc_S16lift1_0.csv', 7]"
"['LPacc_S17elbow1_0.csv', 1]"
"['LPacc_S15bridge1_0.csv', 1]"
"['LPacc_S15lunge2_0.csv', 0]"
"['LPacc_S18bridge2_0.csv', 1]"
"['LPacc_S15arm2_0.csv', 1]"
"['LPacc_S15bicep1_0.csv', 0]"
"['LPacc_S12arm1_0.csv', 4]"
"['LPacc_S15lift1_0.csv', 18]"
"['LPacc_S12upper2_0.csv', 5]"
"['LPacc_S11crunch1_0.csv', 7]"
"['LPacc_S12elbow1_0.csv', 17]"
"['LPacc_S12lift2_0.csv', 3]"
"['LPacc_S16lunge2_0.csv', 0]"
"['LPacc_S13crunch2_0.csv', 6]"
"['LPacc_S14upper1_0.csv', 18]"
"['LPacc_S12bicep1_0.csv', 4]"
"['LPacc_S14pushup1_0.csv', 1]"
"['LPacc_S17lunge1_0.csv', 0]"
"['LPacc_S16upper1_0.csv', 14]"
"['LPacc_S14bridge1_0.csv', 20]"
"['LPacc_S13lift2_0.csv', 11]"
"['LPacc_S1elbow2_0t.csv', 0]"
"['LPacc_S12bridge2_0.csv', 37]"
"['LPacc_S17squat2_0.csv', 0]"
"['LPacc_S13upper2_0.csv', 9]"
"['LPacc_S1squat2_0t.csv', 0]"
"['LPacc_S14arm2_0.csv', 20]"
"['LPacc_S10lift1_0.csv', 1]"
"['LPacc_S11elbow1_0.csv', 1]"
"['LPacc_S15arm1_0.csv', 0]"
"['LPacc_S15bicep2_0.csv', 0]"
"['LPacc_S13bicep1_0.csv', 4]"
"['LPacc_S10arm2_0.csv', 2]"
"['LPacc_S10bicep1_0.csv', 26]"
"['LPacc_S13pushup2_0.csv', 1]"
"['LPacc_S10crunch2_0.csv', 2]"
"['LPacc_S17bicep2_0.csv', 6]"
"['LPacc_S18lift1_0.csv', 22]"
"['LPacc_S12crunch1_0.csv', 11]"
"['LPacc_S1elbow1_0t.csv', 4]"
"['LPacc_S10crunch1_0.csv', 14]"
"['LPacc_S11upper1_0.csv', 6]"
"['LPacc_S1arm2_0t.csv', 0]"
"['LPacc_S12squat1_0.csv', 5]"
"['LPacc_S14lunge1_0.csv', 0]"
"['LPacc_S18elbow1_0.csv', 1]"
"['LPacc_S1bridge2_0t.csv', 4]"
"['LPacc_S13elbow2_0.csv', 3]"
"['LPacc_S14squat2_0.csv', 2]"
"['LPacc_S13lunge2_0.csv', 0]"
"['LPacc_S1bicep1_0t.csv', 1]"
"['LPacc_S11upper2_0.csv', 5]"
"['LPacc_S13lift1_0.csv', 17]"
"['LPacc_S17crunch1_0.csv', 7]"
"['LPacc_S2upper1_0t.csv', 4]"
"['LPacc_S2squat2_0t.csv', 0]"
"['LPacc_S2crunch1_0t.csv', 7]"
"['LPacc_S2arm1_0t.csv', 34]"
"['LPacc_S2lift1_0t.csv', 0]"
"['LPacc_S2crunch2_0t.csv', 7]"
"['LPacc_S2upper2_0t.csv', 8]"
"['LPacc_S2bicep2_0t.csv', 2]"
"['LPacc_S2lunge2_0t.csv', 2]"
"['LPacc_S2pushup1_0t.csv', 3]"
"['LPacc_S2elbow1_0t.csv', 18]"
"['LPacc_S2squat1_0t.csv', 0]"
"['LPacc_S2bridge1_0t.csv', 2]"
"['LPacc_S2bicep1_0t.csv', 1]"
"['LPacc_S2lunge1_0t.csv', 0]"
"['LPacc_S2arm2_0t.csv', 4]"
"['LPacc_S2elbow2_0t.csv', 16]"
"['LPacc_S2bridge2_0t.csv', 23]"
"['LPacc_S2lift2_0t.csv', 1]"
"['LPacc_S3pushup2_0t.csv', 0]"
"['LPacc_S3upper2_0t.csv', 11]"
"['LPacc_S3arm1_0t.csv', 0]"
"['LPacc_S3pushup1_0t.csv', 0]"
"['LPacc_S3bicep1_0t.csv', 2]"
"['LPacc_S3bicep2_0t.csv', 1]"
"['LPacc_S3squat2_0t.csv', 0]"
"['LPacc_S3crunch1_0t.csv', 9]"
"['LPacc_S3lunge1_0t.csv', 0]"
"['LPacc_S3lunge2_0t.csv', 0]"
"['LPacc_S3bridge1_0t.csv', 1]"
"['LPacc_S3arm2_0t.csv', 1]"
"['LPacc_S3elbow2_0t.csv', 2]"
"['LPacc_S3crunch2_0t.csv', 14]"
"['LPacc_S3lift2_0t.csv', 1]"
"['LPacc_S3bridge2_0t.csv', 0]"
"['LPacc_S3squat1_0t.csv', 0]"
"['LPacc_S3lift1_0t.csv', 1]"
"['LPacc_S3elbow1_0t.csv', 0]"
"['LPacc_S4bridge1_0t.csv', 1]"
"['LPacc_S4arm1_0t.csv', 4]"
"['LPacc_S4pushup1_0t.csv', 1]"
"['LPacc_S4elbow2_0t.csv', 1]"
"['LPacc_S4bridge2_0t.csv', 0]"
"['LPacc_S4bicep1_0t.csv', 1]"
"['LPacc_S4pushup2_0t.csv', 0]"
"['LPacc_S4lift2_0t.csv', 0]"
"['LPacc_S4bicep2_0t.csv', 0]"
"['LPacc_S4lunge1_0t.csv', 0]"
"['LPacc_S4crunch2_0t.csv', 1]"
"['LPacc_S4elbow1_0t.csv', 0]"
"['LPacc_S4upper2_0t.csv', 4]"
"['LPacc_S4lift1_0t.csv', 6]"
"['LPacc_S4lunge2_0t.csv', 0]"
"['LPacc_S4squat2_0t.csv', 0]"
"['LPacc_S4crunch1_0t.csv', 3]"
"['LPacc_S4upper1_0t.csv', 2]"
"['LPacc_S4arm2_0t.csv', 0]"
"['LPacc_S5crunch1_0t.csv', 6]"
"['LPacc_S5upper1_0t.csv', 2]"
"['LPacc_S5lunge1_0t.csv', 0]"
"['LPacc_S5lift2_0t.csv', 0]"
"['LPacc_S5arm1_0t.csv', 0]"
"['LPacc_S5elbow1_0t.csv', 5]"
"['LPacc_S5lift1_0t.csv', 0]"
"['LPacc_S5upper2_0t.csv', 0]"
"['LPacc_S5elbow2_0t.csv', 0]"
"['LPacc_S5lunge2_0t.csv', 0]"
"['LPacc_S5crunch2_0t.csv', 11]"
"['LPacc_S5pushup2_0t.csv', 0]"
"['LPacc_S5arm2_0t.csv', 1]"
"['LPacc_S5bridge1_0t.csv', 4]"
"['LPacc_S5bicep2_0t.csv', 2]"
"['LPacc_S5pushup1_0t.csv', 0]"
"['LPacc_S5squat2_0t.csv', 0]"
"['LPacc_S5bicep1_0t.csv', 0]"
"['LPacc_S5squat1_0t.csv', 0]"
"['LPacc_S5bridge2_0t.csv', 3]"
"['LPacc_S6crunch2_0t.csv', 6]"
"['LPacc_S6arm1_0t.csv', 0]"
"['LPacc_S6bicep1_0t.csv', 1]"
"['LPacc_S6elbow2_0t.csv', 0]"
"['LPacc_S6upper1_0t.csv', 1]"
"['LPacc_S6bridge1_0t.csv', 0]"
"['LPacc_S6pushup1_0t.csv', 0]"
"['LPacc_S6lunge1_0t.csv', 10]"
"['LPacc_S6pushup2_0t.csv', 0]"
"['LPacc_S6elbow1_0t.csv', 0]"
"['LPacc_S6upper2_0t.csv', 4]"
"['LPacc_S6lift1_0t.csv', 1]"
"['LPacc_S6arm2_0t.csv', 0]"
"['LPacc_S6bridge2_0t.csv', 1]"
"['LPacc_S6squat1_0t.csv', 0]"
"['LPacc_S6crunch1_0t.csv', 8]"
"['LPacc_S6lift2_0t.csv', 2]"
"['LPacc_S6bicep2_0t.csv', 1]"
"['LPacc_S6squat2_0t.csv', 0]"
"['LPacc_S6lunge2_0t.csv', 0]"
"['LPacc_S7upper2_0t.csv', 19]"
"['LPacc_S7lunge2_0t.csv', 1]"
"['LPacc_S7elbow1_0t.csv', 2]"
"['LPacc_S7bridge1_0t.csv', 38]"
"['LPacc_S7crunch2_0t.csv', 10]"
"['LPacc_S7pushup1_0t.csv', 2]"
"['LPacc_S7squat1_0t.csv', 1]"
"['LPacc_S7lunge1_0t.csv', 1]"
"['LPacc_S7lift2_0t.csv', 17]"
"['LPacc_S7bridge2_0t.csv', 19]"
"['LPacc_S7bicep1_0t.csv', 17]"
"['LPacc_S7pushup2_0t.csv', 0]"
"['LPacc_S7squat2_0t.csv', 0]"
"['LPacc_S7bicep2_0t.csv', 21]"
"['LPacc_S7upper1_0t.csv', 6]"
"['LPacc_S7crunch1_0t.csv', 1]"
"['LPacc_S7arm2_0t.csv', 9]"
"['LPacc_S7arm1_0t.csv', 3]"
"['LPacc_S7lift1_0t.csv', 22]"
"['LPacc_S7elbow2_0t.csv', 18]"
"['LPacc_S8squat2_0t.csv', 0]"
"['LPacc_S8upper1_0t.csv', 18]"
"['LPacc_S8arm1_0t.csv', 0]"
"['LPacc_S8crunch1_0t.csv', 13]"
"['LPacc_S8squat1_0t.csv', 0]"
"['LPacc_S8lift1_0t.csv', 3]"
"['LPacc_S8lift2_0t.csv', 5]"
"['LPacc_S8arm2_0t.csv', 0]"
"['LPacc_S8lunge2_0t.csv', 0]"
"['LPacc_S8elbow2_0t.csv', 1]"
"['LPacc_S8elbow1_0t.csv', 1]"
"['LPacc_S8pushup2_0t.csv', 0]"
"['LPacc_S8pushup1_0t.csv', 0]"
"['LPacc_S8bicep1_0t.csv', 1]"
"['LPacc_S8crunch2_0t.csv', 8]"
"['LPacc_S8bridge2_0t.csv', 1]"
"['LPacc_S8upper2_0t.csv', 12]"
"['LPacc_S8bicep2_0t.csv', 0]"
"['LPacc_S8lunge1_0t.csv', 0]"
"['LPacc_S8bridge1_0t.csv', 0]"
"['LPacc_S9bridge2_0t.csv', 4]"
"['LPacc_S9arm2_0t.csv', 0]"
"['LPacc_S9elbow1_0t.csv', 25]"
"['LPacc_S9elbow2_0t.csv', 0]"
"['LPacc_S9lift2_0t.csv', 1]"
"['LPacc_S9lunge1_0t.csv', 0]"
"['LPacc_S9bicep1_0t.csv', 1]"
"['LPacc_S9crunch1_0t.csv', 9]"
"['LPacc_S9pushup1_0t.csv', 0]"
"['LPacc_S9bicep2_0t.csv', 1]"
"['LPacc_S9upper2_0t.csv', 1]"
"['LPacc_S9squat1_0t.csv', 0]"
"['LPacc_S9squat2_0t.csv', 0]"
"['LPacc_S9bridge1_0t.csv', 7]"
"['LPacc_S9lift1_0t.csv', 6]"
"['LPacc_S9pushup2_0t.csv', 1]"
"['LPacc_S9lunge2_0t.csv', 0]"
"['LPacc_S9upper1_0t.csv', 7]"
"['LPacc_S10elbow1_0.csv', 0]"
"['LPacc_S10squat1_0.csv', 0]"
"['LPacc_S10lift2_0.csv', 24]"
"['LPacc_S10elbow2_0.csv', 3]"
"['LPacc_S10lunge2_0.csv', 0]"
"['LPacc_S10bridge1_0.csv', 21]"
"['LPacc_S10bicep2_0.csv', 5]"
"['LPacc_S10squat2_0.csv', 0]"
"['LPacc_S10bridge2_0.csv', 46]"
"['LPacc_S10upper1_0.csv', 1]"
"['LPacc_S10arm1_0t.csv', 1]"
"['LPacc_S10lift1_0.csv', 1]"
"['LPacc_S10arm2_0.csv', 2]"
"['LPacc_S10bicep1_0.csv', 26]"
"['LPacc_S10crunch2_0.csv', 2]"
"['LPacc_S10crunch1_0.csv', 14]"
"['LPacc_S11squat1_0.csv', 0]"
"['LPacc_S11squat2_0.csv', 0]"
"['LPacc_S11lift1_0.csv', 1]"
"['LPacc_S11elbow2_0.csv', 1]"
"['LPacc_S11bridge2_0.csv', 3]"
"['LPacc_S11arm2_0.csv', 0]"
"['LPacc_S11pushup1_0.csv', 1]"
"['LPacc_S11bicep1_0.csv', 2]"
"['LPacc_S11bridge1_0.csv', 13]"
"['LPacc_S11lunge1_0.csv', 1]"
"['LPacc_S11lift2_0.csv', 8]"
"['LPacc_S11crunch2_0.csv', 17]"
"['LPacc_S11bicep2_0.csv', 1]"
"['LPacc_S11lunge2_0.csv', 0]"
"['LPacc_S11pushup2_0.csv', 1]"
"['LPacc_S11crunch1_0.csv', 7]"
"['LPacc_S11elbow1_0.csv', 1]"
"['LPacc_S11upper1_0.csv', 6]"
"['LPacc_S11upper2_0.csv', 5]"
"['LPacc_S12crunch2_0.csv', 1]"
"['LPacc_S12lunge1_0.csv', 0]"
"['LPacc_S12pushup1_0.csv', 1]"
"['LPacc_S12bicep2_0.csv', 20]"
"['LPacc_S12bridge1_0.csv', 0]"
"['LPacc_S12squat2_0.csv', 7]"
"['LPacc_S12upper1_0.csv', 2]"
"['LPacc_S12elbow2_0.csv', 18]"
"['LPacc_S12arm2_0.csv', 21]"
"['LPacc_S12lunge2_0.csv', 1]"
"['LPacc_S12lift1_0.csv', 4]"
"['LPacc_S12arm1_0.csv', 4]"
"['LPacc_S12upper2_0.csv', 5]"
"['LPacc_S12elbow1_0.csv', 17]"
"['LPacc_S12lift2_0.csv', 3]"
"['LPacc_S12bicep1_0.csv', 4]"
"['LPacc_S12bridge2_0.csv', 37]"
"['LPacc_S12crunch1_0.csv', 11]"
"['LPacc_S12squat1_0.csv', 5]"
"['LPacc_S13upper1_0.csv', 7]"
"['LPacc_S13bridge1_0.csv', 0]"
"['LPacc_S13squat1_0.csv', 0]"
"['LPacc_S13bicep2_0.csv', 1]"
"['LPacc_S13squat2_0.csv', 0]"
"['LPacc_S13bridge2_0.csv', 0]"
"['LPacc_S13elbow1_0.csv', 1]"
"['LPacc_S13arm2_0.csv', 0]"
"['LPacc_S13pushup1_0.csv', 0]"
"['LPacc_S13arm1_0.csv', 1]"
"['LPacc_S13crunch1_0.csv', 4]"
"['LPacc_S13crunch2_0.csv', 6]"
"['LPacc_S13lift2_0.csv', 11]"
"['LPacc_S13upper2_0.csv', 9]"
"['LPacc_S13bicep1_0.csv', 4]"
"['LPacc_S13pushup2_0.csv', 1]"
"['LPacc_S13elbow2_0.csv', 3]"
"['LPacc_S13lunge2_0.csv', 0]"
"['LPacc_S13lift1_0.csv', 17]"
"['LPacc_S14pushup2_0.csv', 4]"
"['LPacc_S14lift1_0.csv', 0]"
"['LPacc_S14elbow1_0.csv', 7]"
"['LPacc_S14lunge2_0.csv', 1]"
"['LPacc_S14arm1_0.csv', 0]"
"['LPacc_S14bicep2_0.csv', 4]"
"['LPacc_S14squat1_0.csv', 0]"
"['LPacc_S14bicep1_0.csv', 2]"
"['LPacc_S14lift2_0.csv', 1]"
"['LPacc_S14crunch1_0.csv', 9]"
"['LPacc_S14upper2_0.csv', 12]"
"['LPacc_S14bridge2_0.csv', 19]"
"['LPacc_S14elbow2_0.csv', 25]"
"['LPacc_S14crunch2_0.csv', 12]"
"['LPacc_S14upper1_0.csv', 18]"
"['LPacc_S14pushup1_0.csv', 1]"
"['LPacc_S14bridge1_0.csv', 20]"
"['LPacc_S14arm2_0.csv', 20]"
"['LPacc_S14lunge1_0.csv', 0]"
"['LPacc_S14squat2_0.csv', 2]"
"['LPacc_S15elbow1_0.csv', 2]"
"['LPacc_S15upper1_0.csv', 2]"
"['LPacc_S15squat1_0.csv', 0]"
"['LPacc_S15pushup1_0.csv', 2]"
"['LPacc_S15upper2_0.csv', 4]"
"['LPacc_S15lift2_0.csv', 3]"
"['LPacc_S15crunch1_0.csv', 7]"
"['LPacc_S15pushup2_0.csv', 1]"
"['LPacc_S15crunch2_0.csv', 0]"
"['LPacc_S15lunge1_0.csv', 0]"
"['LPacc_S15squat2_0.csv', 0]"
"['LPacc_S15bridge2_0.csv', 3]"
"['LPacc_S15elbow2_0.csv', 9]"
"['LPacc_S15bridge1_0.csv', 1]"
"['LPacc_S15lunge2_0.csv', 0]"
"['LPacc_S15arm2_0.csv', 1]"
"['LPacc_S15bicep1_0.csv', 0]"
"['LPacc_S15lift1_0.csv', 18]"
"['LPacc_S15arm1_0.csv', 0]"
"['LPacc_S15bicep2_0.csv', 0]"
"['LPacc_S16lunge1_0.csv', 0]"
"['LPacc_S16bridge2_0.csv', 1]"
"['LPacc_S16arm1_0.csv', 0]"
"['LPacc_S16upper2_0.csv', 14]"
"['LPacc_S16elbow2_0.csv', 8]"
"['LPacc_S16bridge1_0.csv', 2]"
"['LPacc_S16lift2_0.csv', 16]"
"['LPacc_S16bicep1_0.csv', 1]"
"['LPacc_S16squat2_0.csv', 0]"
"['LPacc_S16crunch1_0.csv', 3]"
"['LPacc_S16elbow1_0.csv', 23]"
"['LPacc_S16crunch2_0.csv', 4]"
"['LPacc_S16arm2_0.csv', 0]"
"['LPacc_S16bicep2_0.csv', 1]"
"['LPacc_S16squat1_0.csv', 0]"
"['LPacc_S16lift1_0.csv', 7]"
"['LPacc_S16lunge2_0.csv', 0]"
"['LPacc_S16upper1_0.csv', 14]"
"['LPacc_S17lunge2_0.csv', 0]"
"['LPacc_S17pushup1_0.csv', 1]"
"['LPacc_S17bicep1_0.csv', 1]"
"['LPacc_S17upper1_0.csv', 1]"
"['LPacc_S17lift2_0.csv', 5]"
"['LPacc_S17arm1_0.csv', 1]"
"['LPacc_S17lift1_0.csv', 14]"
"['LPacc_S17upper2_0.csv', 10]"
"['LPacc_S17bridge1_0.csv', 1]"
"['LPacc_S17crunch2_0.csv', 5]"
"['LPacc_S17pushup2_0.csv', 2]"
"['LPacc_S17elbow2_0.csv', 2]"
"['LPacc_S17bridge2_0.csv', 1]"
"['LPacc_S17squat1_0.csv', 0]"
"['LPacc_S17arm2_0.csv', 0]"
"['LPacc_S17elbow1_0.csv', 1]"
"['LPacc_S17lunge1_0.csv', 0]"
"['LPacc_S17squat2_0.csv', 0]"
"['LPacc_S17bicep2_0.csv', 6]"
"['LPacc_S17crunch1_0.csv', 7]"
"['LPacc_S18squat2_0.csv', 0]"
"['LPacc_S18lunge1_0.csv', 0]"
"['LPacc_S18crunch1_0.csv', 16]"
"['LPacc_S18arm1_0.csv', 0]"
"['LPacc_S18arm2_0.csv', 0]"
"['LPacc_S18bicep2_0.csv', 0]"
"['LPacc_S18elbow2_0.csv', 13]"
"['LPacc_S18bridge1_0.csv', 1]"
"['LPacc_S18bicep1_0.csv', 0]"
"['LPacc_S18crunch2_0.csv', 1]"
"['LPacc_S18squat1_0.csv', 0]"
"['LPacc_S18upper1_0.csv', 12]"
"['LPacc_S18upper2_0.csv', 4]"
"['LPacc_S18lift2_0.csv', 16]"
"['LPacc_S18pushup2_0.csv', 2]"
"['LPacc_S18lunge2_0.csv', 1]"
"['LPacc_S18bridge2_0.csv', 1]"
"['LPacc_S18lift1_0.csv', 22]"
"['LPacc_S18elbow1_0.csv', 1]"
"['Facc_S18squat2_0.csv', 0.94594594594594739]"
"['Facc_S10bridge2_0.csv', 1.8949671772428971]"
"['Facc_S13upper2_0.csv', 0.047846889952150917]"
"['Facc_S11lift1_0.csv', 0.97148288973384034]"
"['Facc_S16lunge2_0.csv', 0.029598308668077777]"
"['Facc_S10upper1_0.csv', 12.002159827213823]"
"['Facc_S12crunch1_0.csv', 17.936863543788188]"
"['Facc_S15lift2_0.csv', 0.94956140350877405]"
"['Facc_S17arm1_0.csv', 1.9328859060402621]"
"['Facc_S10arm1_0t.csv', 0.90929203539823078]"
"['Facc_S13squat1_0.csv', 0.038636363636364024]"
"['Facc_S16arm2_0.csv', 2.9304347826086925]"
"['Facc_S16upper1_0.csv', 5.0236051502145891]"
"['Facc_S17pushup1_0.csv', 3.9482758620689644]"
"['Facc_S16squat2_0.csv', 0.038548752834469013]"
"['Facc_S11pushup1_0.csv', 0.95522388059701413]"
"['Facc_S14bridge2_0.csv', 0.93735498839907194]"
"['Facc_S12arm2_0.csv', 30.019565217391303]"
"['Facc_S14squat2_0.csv', 2.9572446555819454]"
"['Facc_S17crunch1_0.csv', 2.9601769911504405]"
"['Facc_S11elbow2_0.csv', 0.96633663366337075]"
"['Facc_S14lunge1_0.csv', 1.9633620689655196]"
"['Facc_S15pushup2_0.csv', 2.9522776572668086]"
"['Facc_S14pushup1_0.csv', 0.95550847457627341]"
"['Facc_S12pushup1_0.csv', 1.9691358024691379]"
"['Facc_S17upper1_0.csv', 15.004237288135593]"
"['Facc_S11upper2_0.csv', 12.940528634361236]"
"['Facc_S17bicep1_0.csv', 0.060085836909870238]"
"['Facc_S12bridge2_0.csv', 0.91163793103447688]"
"['Facc_S11bicep2_0.csv', 0.95850622406638664]"
"['Facc_S16squat1_0.csv', 0.96263736263736277]"
"['Facc_S11pushup2_0.csv', 2.9500998003992009]"
"['Facc_S15elbow2_0.csv', 0.94666666666666899]"
"['Facc_S12bicep1_0.csv', 0.92666666666666231]"
"['Facc_S15pushup1_0.csv', 1.9541666666666693]"
"['Facc_S16bicep1_0.csv', 0.056892778993436366]"
"['Facc_S1bicep1_0t.csv', 0.042128603104213624]"
"['Facc_S18arm2_0.csv', 0.93855932203389614]"
"['Facc_S10lift2_0.csv', 0.058411214953270729]"
"['Facc_S17pushup2_0.csv', 2.9507494646680925]"
"['Facc_S15elbow1_0.csv', 0.052173913043478848]"
"['Facc_S12lift1_0.csv', 19.917211328976038]"
"['Facc_S1lift1_0t.csv', 0.95991091314031252]"
"['Facc_S12elbow1_0.csv', 25.038379530916846]"
"['Facc_S13crunch2_0.csv', 1.0424528301886831]"
"['Facc_S12upper1_0.csv', 13.938596491228068]"
"['Facc_S1lunge2_0t.csv', 0.031746031746031633]"
"['Facc_S12lunge2_0.csv', 0.026422764227643114]"
"['Facc_S13elbow2_0.csv', 0.93418259023354366]"
"['Facc_S16bridge1_0.csv', 0.94431554524362227]"
"['Facc_S14elbow2_0.csv', 30.004842615012105]"
"['Facc_S11squat2_0.csv', 0.030172413793103203]"
"['Facc_S12lift2_0.csv', 17.925531914893618]"
"['Facc_S11arm2_0.csv', 1.0472103004291853]"
"['Facc_S18crunch1_0.csv', 23.890380313199103]"
"['Facc_S15lift1_0.csv', 0.048165137614677889]"
"['Facc_S17elbow1_0.csv', 2.930885529157667]"
"['Facc_S1bridge1_0t.csv', 2.0663716814159336]"
"['Facc_S16elbow2_0.csv', 0.94331065759637056]"
"['Facc_S13squat2_0.csv', 0.038548752834469013]"
"['Facc_S1squat2_0t.csv', 0.049763033175352689]"
"['Facc_S16bridge2_0.csv', 1.9469026548672588]"
"['Facc_S17upper2_0.csv', 16.002207505518765]"
"['Facc_S14lift2_0.csv', 0.053658536585363237]"
"['Facc_S1crunch2_0t.csv', 0.040948275862071171]"
"['Facc_S15arm2_0.csv', 0.93640350877192802]"
"['Facc_S15crunch2_0.csv', 11.94784580498866]"
"['Facc_S16lift1_0.csv', 0.047826086956522573]"
"['Facc_S17lift1_0.csv', 21.910480349344979]"
"['Facc_S1pushup1_0t.csv', 4.9321357285429102]"
"['Facc_S17bridge2_0.csv', 1.9379157427937876]"
"['Facc_S10squat1_0.csv', 0.047835990888383861]"
"['Facc_S11lift2_0.csv', 17.941064638783274]"
"['Facc_S18upper2_0.csv', 18.010893246187365]"
"['Facc_S1upper2_0t.csv', 15.013043478260869]"
"['Facc_S13arm2_0.csv', 1.9255813953488428]"
"['Facc_S12upper2_0.csv', 13.935034802784219]"
"['Facc_S11lunge2_0.csv', 0.029227557411273253]"
"['Facc_S14pushup2_0.csv', 4.9626556016597512]"
"['Facc_S18bicep1_0.csv', 0.061965811965816187]"
"['Facc_S14lunge2_0.csv', 0.037558685446009932]"
"['Facc_S17elbow2_0.csv', 1.9245689655172384]"
"['Facc_S1arm2_0t.csv', 1.0796460176991118]"
"['Facc_S18lunge1_0.csv', 0.03455723542116651]"
"['Facc_S17arm2_0.csv', 0.93695652173913047]"
"['Facc_S1elbow2_0t.csv', 1.0532150776053228]"
"['Facc_S18bridge2_0.csv', 2.9236947791164738]"
"['Facc_S13pushup2_0.csv', 5.9386792452830193]"
"['Facc_S12squat2_0.csv', 0.023668639053253671]"
"['Facc_S18elbow2_0.csv', 0.93013972055889127]"
"['Facc_S14crunch1_0.csv', 0.042696629213480719]"
"['Facc_S14bicep1_0.csv', 1.0693069306930703]"
"['Facc_S14squat1_0.csv', 0.039170506912444836]"
"['Facc_S13upper1_0.csv', 17.004524886877828]"
"['Facc_S14arm1_0.csv', 1.078014184397162]"
"['Facc_S11crunch2_0.csv', 18.920770877944328]"
"['Facc_S18bridge1_0.csv', 1.9293139293139348]"
"['Facc_S11upper1_0.csv', 12.937655860349125]"
"['Facc_S1lift2_0t.csv', 0.043290043290046043]"
"['Facc_S15crunch1_0.csv', 18.931985294117652]"
"['Facc_S18pushup2_0.csv', 6.9553752535496933]"
"['Facc_S11bridge2_0.csv', 1.9392033542976925]"
"['Facc_S18lift1_0.csv', 1.9273504273504258]"
"['Facc_S12elbow2_0.csv', 42.002252252252255]"
"['Facc_S18lift2_0.csv', 0.077448747152615738]"
"['Facc_S1bicep2_0t.csv', 0.95565410199556666]"
"['Facc_S17squat2_0.csv', 1.9443254817987139]"
"['Facc_S10lunge2_0.csv', 0.03563941299790585]"
"['Facc_S10bridge1_0.csv', 3.8977777777777831]"
"['Facc_S16upper2_0.csv', 11.012958963282937]"
"['Facc_S18crunch2_0.csv', 24.893939393939391]"
"['Facc_S15bicep1_0.csv', 0.0439560439560438]"
"['Facc_S13lift2_0.csv', 0.92488262910798014]"
"['Facc_S17lunge2_0.csv', 0.039823008849555919]"
