0.585,-7.835513,-1.0689248,1.6279038,2016-03-15,23:28:22.537
0.645,-8.718112,-0.5295591,1.2650578,2016-03-15,23:28:22.597
0.716,-7.5707335,-1.0198916,1.0198916,2016-03-15,23:28:22.668
0.782,-8.414105,1.5004175,1.6082906,2016-03-15,23:28:22.734
0.859,-7.394214,-0.2549729,1.7750036,2016-03-15,23:28:22.811
0.924,-9.639936,2.0005565,1.5004175,2016-03-15,23:28:22.876
0.995,-1.5102241,0.1569064,-2.0201697,2016-03-15,23:28:22.947
1.069,-14.827655,-2.3143694,-4.393379,2016-03-15,23:28:23.021
1.17,-10.159689,3.6578803,-2.5889556,2016-03-15,23:28:23.122
1.235,-13.680277,2.8929617,-1.7259704,2016-03-15,23:28:23.187
1.282,-14.131382,4.0501466,-2.4026291,2016-03-15,23:28:23.234
1.355,-13.474337,3.5107806,-2.0397832,2016-03-15,23:28:23.307
1.425,-12.258312,3.0694814,-2.4712758,2016-03-15,23:28:23.377
1.495,-11.993532,2.5791488,-2.520309,2016-03-15,23:28:23.447
1.565,-12.238699,2.687022,-3.7951734,2016-03-15,23:28:23.517
1.637,-10.669635,1.9122967,-4.2658925,2016-03-15,23:28:23.589
1.714,-8.296426,1.3827376,-0.6766588,2016-03-15,23:28:23.666
1.79,-1.7651969,1.3827376,-1.7946169,2016-03-15,23:28:23.742
1.821,-1.7651969,0.8237586,-1.7946169,2016-03-15,23:28:23.773
1.859,-13.258591,-1.1081514,0.7649187,2016-03-15,23:28:23.811
1.924,-4.677772,2.520309,-0.8629852,2016-03-15,23:28:23.876
1.995,-7.4432473,0.65704554,-2.353596,2016-03-15,23:28:23.947
2.065,-10.228335,2.3830159,-2.6674087,2016-03-15,23:28:24.017
2.138,-7.001948,-0.74530536,-3.6774936,2016-03-15,23:28:24.09
2.204,-6.7371683,3.5205872,-5.9526362,2016-03-15,23:28:24.156
2.281,-10.699055,-0.6864655,-3.559814,2016-03-15,23:28:24.233
2.344,-10.149882,-3.4225209,-2.8047018,2016-03-15,23:28:24.296
2.441,-14.229449,-2.608569,-4.3541527,2016-03-15,23:28:24.393
2.512,-8.306232,-0.19613299,-2.9518015,2016-03-15,23:28:24.464
2.555,-4.903325,-0.36284605,-0.9904716,2016-03-15,23:28:24.507
2.626,-6.5018086,-0.36284605,-1.4023509,2016-03-15,23:28:24.578
2.649,-6.5018086,-2.687022,-1.4023509,2016-03-15,23:28:24.601
2.704,-2.2359161,-1.1081514,-8.982891,2016-03-15,23:28:24.656
2.775,-10.081236,7.894353,-6.6587152,2016-03-15,23:28:24.727
2.845,-9.139797,-0.4314926,-9.698776,2016-03-15,23:28:24.797
2.915,-10.620602,-1.1571847,-10.924608,2016-03-15,23:28:24.867
3.012,-13.748923,-2.3339827,-9.639936,2016-03-15,23:28:24.964
3.097,-7.864933,-0.8041453,-13.170331,2016-03-15,23:28:25.049
3.129,-10.532342,-0.0392266,-9.60071,2016-03-15,23:28:25.081
3.204,-8.8652115,-1.2160245,-10.189109,2016-03-15,23:28:25.156
3.27,-7.6295733,1.8730701,-11.954306,2016-03-15,23:28:25.222
3.348,-6.413549,2.745862,-10.247949,2016-03-15,23:28:25.3
3.407,-2.128043,-0.4707192,1.6279038,2016-03-15,23:28:25.359
3.478,0.02941995,-6.266449,-5.0308113,2016-03-15,23:28:25.43
3.547,-11.179581,3.5990405,-1.6377105,2016-03-15,23:28:25.499
3.628,-6.8058147,-1.9809432,-4.3541527,2016-03-15,23:28:25.58
3.709,-8.982891,-0.26477954,-4.6875787,2016-03-15,23:28:25.661
3.786,-9.80665,0.70607877,-4.177633,2016-03-15,23:28:25.738
3.836,-9.649743,-2.1672697,-5.4819174,2016-03-15,23:28:25.788
3.905,-11.4247465,1.3238977,-6.560649,2016-03-15,23:28:25.857
3.975,-7.7472534,3.2656143,-4.118793,2016-03-15,23:28:25.927
4.045,-9.2378645,-1.90249,-7.168661,2016-03-15,23:28:25.997
4.117,-7.678607,2.8047018,-5.1386843,2016-03-15,23:28:26.069
4.185,-6.746975,0.7747253,-3.4519408,2016-03-15,23:28:26.137
4.26,-4.481639,2.128043,-2.2751427,2016-03-15,23:28:26.212
4.34,-6.9333014,2.128043,-2.3732092,2016-03-15,23:28:26.292
4.37,-6.9333014,1.4906107,-2.3732092,2016-03-15,23:28:26.322
4.409,-8.345459,-0.1569064,-1.3042845,2016-03-15,23:28:26.361
4.475,-3.0106416,2.2064962,-4.6973853,2016-03-15,23:28:26.427
4.539,-16.867437,-2.3732092,-5.962443,2016-03-15,23:28:26.491
4.617,-11.022675,7.3746004,-5.011198,2016-03-15,23:28:26.569
4.683,-8.414105,3.4911673,-5.0013914,2016-03-15,23:28:26.635
4.76,-10.355823,4.658159,-6.541035,2016-03-15,23:28:26.712
4.824,-9.845877,5.2857842,-7.0117545,2016-03-15,23:28:26.776
4.895,-10.247949,5.64863,-7.394214,2016-03-15,23:28:26.847
